	npar	fmin	chisq	df	pvalue	baseline.chisq	baseline.df	baseline.pvalue	cfi	tli	nnfi	rfi	nfi	pnfi	ifi	rni	logl	unrestricted.logl	aic	bic	ntotal	bic2	rmsea	rmsea.ci.lower	rmsea.ci.upper	rmsea.pvalue	rmr	rmr_nomean	srmr	srmr_bentler	srmr_bentler_nomean	srmr_bollen	srmr_bollen_nomean	srmr_mplus	srmr_mplus_nomean	cn_05	cn_01	gfi	agfi	pgfi	mfi		
11	163	2.00176250244912	1020.89887624905	141	0	2943.6580422072	220	0	0.676942236281615	0.495938241006776	0.495938241006776	0.458873333515116	0.653187000116506	0.418633486438306	0.686048435806996	0.676942236281615	-298.358217771692	212.091220352834	922.716435543384	1499.94239340421	255	983.193063034589	0.221233929285403	0.208590886937259	0.234084696882663	0	0.0703614130021136	0.0703614130021136	0.0863167120413089	0.0863167120413089	0.0912530163159232	0.184761788855553	0.0885978806852345	0.185204185458396	0.0896575795209803	43.3904560004023	46.7045297825373	0.999788774877152	0.999544592642937	0.463717819926574	0.178121048117238	7	6
12	163	2.23265743743489	1138.65529309179	141	0	2987.29994368176	220	0	0.639484221661761	0.437493111812677	0.437493111812677	0.405273888295348	0.618834628407473	0.396616739115698	0.649490456792371	0.639484221661761	-269.245712329496	300.0819342164	864.491424658992	1441.71738251982	255	924.968052150198	0.235573051066205	0.222981844860803	0.248364265595371	0	0.0698877488390806	0.0698877488390806	0.0948294066049165	0.0948294066049165	0.10025253723759	0.212292478286527	0.0972342639526315	0.212761603725912	0.0984213116050038	39.006558400117	41.9779003158967	0.999763373474037	0.999489826497215	0.463706038354734	0.141396560673487	7	6
13	163	1.94936372163472	994.175498033707	141	0	3042.86363946217	220	0	0.697762411861928	0.528423621344852	0.528423621344852	0.490218427004821	0.673276355489453	0.431508936927331	0.705990492995104	0.697762411861928	-110.612613166626	386.475135850227	547.225226333253	1124.45118419408	255	607.701853824459	0.217848482278829	0.205191602530615	0.230714901272481	0	0.0761076142068355	0.0761076142068355	0.0819545165793462	0.0819545165793462	0.0866413543995934	0.199152052230302	0.0838045022040731	0.199573216404396	0.0849705578230911	44.5299089346781	47.9330648228283	0.999864162892205	0.99970713134206	0.463752786078293	0.187703228841341	7	4
14	163	2.16414244944805	1103.7126492185	141	0	3078.28627976672	220	0	0.663185365289206	0.474473619600179	0.474473619600179	0.440563779245776	0.641452240334793	0.411112572214572	0.672244188164402	0.663185365289206	-81.500105480464	470.356219128788	489.000210960928	1066.22616882175	255	549.476838452134	0.231410835498637	0.218805622071274	0.244218296700614	0	0.0754711438617045	0.0754711438617045	0.0895600717230762	0.0895600717230762	0.0946818581584738	0.224783765976323	0.0915532935377881	0.225241336586249	0.0928754892083269	40.2098150955666	43.2752272772461	0.999847268637401	0.999670706849431	0.463744950256163	0.151423934714089	7	4
15	163	1.92527556825887	981.890539812025	141	0	3261.25445346193	220	0	0.723505365078933	0.568589931328831	0.568589931328831	0.530233591252528	0.69892243803003	0.447945744373792	0.73050578010423	0.723505365078933	-340.923074573169	150.022195332843	1007.84614914634	1585.07210700716	255	1068.32277663754	0.216274384434151	0.203610837164995	0.229148305067387	0	0.077927515298874	0.077927515298874	0.0827564578893604	0.0827564578893604	0.0874891573535806	0.165611319370731	0.0840715005787266	0.166186206315345	0.0853784616062144	45.0745349301159	48.520269523542	0.999808861545802	0.999587900070382	0.463727136440652	0.192279549283287	6	5
16	163	2.10825050419723	1075.20775714059	141	0	3280.45715044836	220	0	0.694748950494626	0.523721766729203	0.523721766729203	0.488598982496318	0.672238438781731	0.430843726673746	0.702430161530578	0.694748950494626	-311.810571617947	225.793306952347	949.621143235894	1526.84710109672	255	1010.0977707271	0.227959179869694	0.215341731714854	0.240780735636868	0	0.0773296414761565	0.0773296414761565	0.0885082763565937	0.0885082763565937	0.0935699124243281	0.194772095231594	0.0896287139415272	0.195366977780831	0.0911392666973934	41.2493086634576	44.3959881563453	0.999789548150145	0.999546259841447	0.463718178582797	0.160128299057863	6	5
17																																											
18																																											
19																																											
20																																											
21																																											
22																																											
23																																											
24																																											
25	163	2.0643115957406	1052.79891382771	141	0	2908.52397854426	220	0	0.660855204898931	0.470837908352942	0.470837908352942	0.435223850981652	0.638029831765513	0.408919119449715	0.670536219054797	0.660855204898931	545.299848508716	1071.69930542257	-764.599697017432	-187.373739156609	255	-704.123069526226	0.22520855629824	0.212580933633453	0.238041767755417	0	0.048453674532139	0.048453674532139	0.0931219325420151	0.0931219325420151	0.0984474156703238	0.378826819229502	0.095906973047025	0.379367383112991	0.0983752795442074	42.1060159030311	45.319672524016	0.999823367638182	0.999619175617073	0.463733864595341	0.167321024821881	3	3
26	163	2.41827120134876	1233.31831268787	141	0	3014.9288569141	220	0	0.609178491257233	0.390207575011286	0.390207575011286	0.361734045260952	0.590929547189974	0.378732118880847	0.619921589200107	0.609178491257233	574.412351389841	1191.07150773377	-822.824702779682	-245.598744918859	255	-762.348075288476	0.246496046786217	0.233938112739535	0.259248164396983	0	0.0478371001327206	0.0478371001327206	0.10677448558892	0.10677448558892	0.112880734740066	0.394949499037356	0.110228710172178	0.395513985713238	0.112579397961566	36.0893751023448	38.8326524583865	0.999792323847522	0.999552244323735	0.463719465995068	0.117443182784858	3	3
27	163	2.12350905171983	1082.98961637711	141	0	3007.27093416902	220	0	0.662038733002483	0.472684547947136	0.472684547947136	0.438104823397939	0.63987627317777	0.410102520536662	0.67135360263833	0.662038733002483	233.929627529128	775.424435717685	-141.859255058256	435.366702802567	255	-81.3826275670503	0.228906649713916	0.216292618051036	0.241724278402757	0	0.0489868176371641	0.0489868176371641	0.0930667463796971	0.0930667463796971	0.09838907350632	0.272513147353046	0.0963517950579435	0.273073544533996	0.0981343476950026	40.9600958680161	44.0841647868912	0.999759388674125	0.99948123515556	0.463704190141617	0.157703520144349	6	4
28	163	2.49789620181816	1273.92706292726	141	0	3124.09386442351	220	0	0.609886210357682	0.391311817579362	0.391311817579362	0.363755475291501	0.592225100073189	0.379562450501453	0.620217427135435	0.609886210357682	263.04213250759	900.00566397122	-200.08426501518	377.141692845644	255	-139.607637523974	0.251036185325495	0.23849075143963	0.263773415745567	0	0.0484344223552657	0.0484344223552657	0.105012102379477	0.105012102379477	0.111017563866626	0.293619645338129	0.108671663131009	0.294201836053295	0.110453761752777	34.9708372275678	37.6266676109917	0.999720568544695	0.999397537855229	0.463686184752638	0.108454384518935	6	4
29	163	1.97521726089841	1007.36080305819	141	0	3065.84273380346	220	0	0.695569683887522	0.525002343654289	0.525002343654289	0.487329010208169	0.671424501997053	0.430322067189021	0.703792346492567	0.695569683887522	425.81105087572	929.491452404814	-525.62210175144	51.6038561093835	255	-465.145474260234	0.21952538570554	0.206875443928106	0.232383967619257	0	0.0559395880202064	0.0559395880202064	0.0892458571487776	0.0892458571487776	0.0943496741932	0.314997944645891	0.0917899757678553	0.315550206112918	0.0939651687836777	43.9601477078673	47.3187598255086	0.999840948904745	0.999657081326543	0.463742019064372	0.182912629849718	2	4
30	163	2.33532238048015	1191.01441404488	141	0	3175.38182552618	220	0	0.644711080992748	0.445648495165989	0.445648495165989	0.414772627530679	0.624922456735571	0.400518483635071	0.653961012680796	0.644711080992748	454.923554370021	1050.43076139246	-583.847108740043	-6.62115087921927	255	-523.370481248837	0.241675698079901	0.229103667514923	0.254444470516822	0	0.0551804045249339	0.0551804045249339	0.100388343626434	0.100388343626434	0.106129380304562	0.333180479141995	0.103377982026739	0.33375841444883	0.105547649334897	37.3357222080311	40.1764386259775	0.999812366148304	0.999595456092798	0.463728761930628	0.127600397580093	2	4
31	163	1.96900308396355	1004.19157282141	141	0	3281.68507753406	220	0	0.718066505547776	0.560103767521352	0.560103767521352	0.522555122254241	0.694001237444764	0.444791702180508	0.725158189531326	0.718066505547776	189.66849034215	691.764276752854	-53.3369806842994	523.888977176524	255	7.13964680690634	0.219123495458142	0.20647190830376	0.231983939783689	0	0.056404097021334	0.056404097021334	0.0884493161135865	0.0884493161135865	0.0935075803464586	0.261685335895514	0.0912334385250319	0.262291900356241	0.0931790456547096	44.0957300038924	47.4649419068386	0.999782017957162	0.999530024531754	0.463714685960394	0.184052820298689	4	3
32	163	2.32491371858588	1185.7059964788	141	0	3389.08499534185	220	0	0.670344595359738	0.485644049497464	0.485644049497464	0.454118817455101	0.650139787550769	0.416680500202993	0.678362481900247	0.670344595359738	218.781000543634	811.633998783033	-111.562001087267	465.663956773556	255	-51.0853735960615	0.241064020239266	0.228490136706532	0.253834971812298	0	0.0556933214128563	0.0556933214128563	0.0981120095558449	0.0981120095558449	0.103722866604357	0.28304844299206	0.101038324580457	0.283681125130821	0.1030447711004	37.4983975985731	40.3518319322406	0.999748221359255	0.999457158107898	0.463699010564655	0.128935483149622	4	3
33	163	2.04371687701105	1042.29560727564	141	0	2857.58732021982	220	0	0.658287860134041	0.466832122194957	0.466832122194957	0.430891639762039	0.635253278211125	0.407139601035312	0.668225055544062	0.658287860134041	200.016155533699	721.163959171517	-74.032311067398	503.193646793425	255	-13.5556835761923	0.223907674031268	0.211275097240381	0.236746540465127	0	0.062180973985899	0.062180973985899	0.0892571743354983	0.0892571743354983	0.0943616385903589	0.311485856721619	0.0926355426054688	0.311962579887576	0.0945805227039266	42.5202449213153	45.7662858490244	0.999834005116358	0.999642110321794	0.463738798425679	0.17080268309298	6	4
34	163	2.41581383246521	1232.06505455726	141	0	2973.24226648529	220	0	0.603716291937477	0.381684994512375	0.381684994512375	0.353442863106116	0.585615653172556	0.375326395896956	0.614769870689336	0.603716291937477	229.128668151911	845.16119543054	-132.257336303823	444.968621557001	255	-71.780708812617	0.246354599081876	0.233796263800778	0.259107192666132	0	0.061604185888981	0.061604185888981	0.10129903435285	0.10129903435285	0.107092151866999	0.330082201492775	0.10510020837569	0.330587716734601	0.107031993797612	36.1250680590457	38.8711358802809	0.999808085412883	0.99958622670579	0.463726776457949	0.11773213889829	6	4
35	163	2.02361196518029	1032.04210224195	141	0	2922.81936299413	220	0	0.670328652206017	0.485619173654778	0.485619173654778	0.449066720377403	0.646901852605517	0.414605278260809	0.679690883565171	0.670328652206017	-107.889418079563	408.131633041412	541.778836159125	1119.00479401995	255	602.255463650331	0.2226303986014	0.209992872021434	0.235474901138817	0	0.0626543786507225	0.0626543786507225	0.0879298342351614	0.0879298342351614	0.0929583901930542	0.231976235175119	0.0914740503890642	0.232513208933499	0.0930813099299855	42.9327552630696	46.211046131861	0.999763182924153	0.999489415666259	0.463705949974689	0.174271408345097	7	6
36	163	2.40892440899644	1228.55144858819	141	0	3045.2141954212	220	0	0.615055222945301	0.399376943602597	0.399376943602597	0.370524152976347	0.596563207134841	0.382342782754602	0.625526433173274	0.615055222945301	-78.7769119128584	535.498812381235	483.553823825717	1060.77978168654	255	544.030451316923	0.245957605801041	0.233398140484322	0.258711539300475	0	0.0621440172101991	0.0621440172101991	0.0983290364689931	0.0983290364689931	0.103952304913327	0.255215999407066	0.102048328904318	0.255773363098158	0.103709680532353	36.2255242906004	38.9794457514201	0.999730367069555	0.9994186637528	0.463690729463182	0.118546045914813	7	6
37	163	1.9480472034103	993.504073739255	141	0	3013.87708420999	220	0	0.694867008088041	0.523905970066447	0.523905970066447	0.48566309877668	0.670356804215963	0.429637769974776	0.703257727793222	0.694867008088041	81.6895736496188	578.441610519246	162.620852700762	739.846810561586	255	223.097480191968	0.217762745198655	0.205105506216672	0.230629568848198	0	0.0686129301154438	0.0686129301154438	0.0851475651742105	0.0851475651742105	0.0900170079507245	0.245184483338625	0.088323004461714	0.245684683555756	0.0900752584418323	44.5593270711171	47.9647828607993	0.99985218817597	0.999681313514147	0.463747232015828	0.187950506299817	4	5
38	163	2.32849698029951	1187.53345995275	141	0	3133.79196197334	220	0	0.640834529846119	0.439599975646427	0.439599975646427	0.408738962593948	0.621055426026121	0.398040068498559	0.650315333223928	0.640834529846119	110.802082550831	704.568812527208	104.395834898337	681.621792759161	255	164.872462389543	0.241274770062036	0.228701526638663	0.254044969110996	0	0.0679217681570398	0.0679217681570398	0.0945830926966336	0.0945830926966336	0.0999921370606127	0.267822459355593	0.0979506680605664	0.268353960414909	0.0997939035642019	37.442231190873	40.2912744507763	0.999829859520709	0.999633172299969	0.463736875632961	0.128474300332146	4	5
39	163	1.88119715435611	959.410548721615	141	0	3203.94914733756	220	0	0.725729056256926	0.572059520400877	0.572059520400877	0.53277890491646	0.700553752696458	0.448991268773639	0.732803089652007	0.725729056256926	-151.875979795034	327.829294565774	629.751959590067	1206.97791745089	255	690.228587081273	0.213363909563301	0.200687623963307	0.226252107339334	0	0.0700545294179709	0.0700545294179709	0.0835871956547694	0.0835871956547694	0.0883674035827107	0.212150616949073	0.086826225762152	0.212752604170228	0.088587015473632	46.1072473115497	49.6337190649574	0.999783333311976	0.999532860474047	0.463715296042726	0.200944492431066	5	5
40	163	2.2422084402963	1143.52630455112	141	0	3313.95036555995	220	0	0.67597207902536	0.494424520465102	0.494424520465102	0.461601640668004	0.654935596973584	0.419754178060343	0.684039714130796	0.67597207902536	-122.763485472305	448.999666803252	571.526970944611	1148.75292880543	255	632.003598435816	0.236147438742041	0.223558104502486	0.248936472848519	0	0.0694101201377842	0.0694101201377842	0.0914545060510007	0.0914545060510007	0.0966846319266949	0.236716228971209	0.0945925167493742	0.237342097862154	0.0964940641301646	38.844664108084	41.8033491742017	0.999756400939401	0.999474793514737	0.463702804383078	0.140052510448862	5	5
41																																											
42																																											
43																																											
44																																											
45																																											
46																																											
47																																											
48																																											
49	163	1.98556245311012	1012.63685108616	141	0	2881.99937180875	220	0	0.672563089113762	0.489105529113671	0.489105529113671	0.451769221043112	0.648633909850358	0.415715369495002	0.682000346278452	0.672563089113762	563.842735322222	1070.1611608653	-801.685470644444	-224.459512783621	255	-741.208843153238	0.220192814595041	0.207545585647137	0.233048324118712	0	0.0490313581246842	0.0490313581246842	0.0941581209984206	0.0941581209984206	0.0995428619620216	0.476379296339623	0.0953676867092907	0.477034964404327	0.0991398833691535	43.7363164278259	47.0774294797153	0.999836822224228	0.999648184086278	0.46374010504479	0.181030117799781	4	3
50	163	2.37723141647436	1212.38802240192	141	0	3007.63604406381	220	0	0.615664310022318	0.400327292233404	0.400327292233404	0.371044492386269	0.596896697393018	0.382556519692798	0.626255999738601	0.615664310022318	592.955248918162	1199.14926011912	-859.910497836323	-282.6845399755	255	-799.433870345117	0.244123026085083	0.231558262709258	0.256883229644843	0	0.0484494325679931	0.0484494325679931	0.108688685039698	0.108688685039698	0.11490440396451	0.490083504036861	0.110932802465678	0.49075732064245	0.114395199101277	36.6951471763623	39.4857836206958	0.999807517822284	0.999585002964356	0.463726513200467	0.122363295377865	4	3
51	163	2.03417444783312	1037.42896839489	141	0	2952.84139381124	220	0	0.671979145798607	0.488194411884351	0.488194411884351	0.451821726632899	0.648667561160176	0.415736936925385	0.681195045222716	0.671979145798607	241.219340151847	759.933824349292	-156.438680303695	420.787277557129	255	-95.962052812489	0.223302349471229	0.210667438288756	0.236143875802296	0	0.0495251469282	0.0495251469282	0.092350031420241	0.092350031420241	0.0976313708512652	0.273850293655383	0.0957069241914056	0.27438822264968	0.0974126136431084	42.7150187751675	45.9762870673214	0.999786797781786	0.99954032996924	0.463716902918526	0.172440356865877	7	4
52	163	2.44337340539515	1246.12043675153	141	0	3087.41834329614	220	0	0.61459392929698	0.39865719464777	0.39865719464777	0.370250100736138	0.596387564562707	0.382230211833371	0.624927519452232	0.61459392929698	270.331843842262	893.392062218025	-214.663687684523	362.5622701763	255	-154.187060193318	0.247936323165769	0.235382433390417	0.260683636722948	0	0.0489921356482672	0.0489921356482672	0.105338621180679	0.105338621180679	0.111362755716379	0.296034394602331	0.109220381956188	0.296597241183408	0.110916066906918	35.7288814292391	38.443975492545	0.999748584826126	0.999457941752781	0.463699179146328	0.114531794059233	7	4
53	163	1.92978376067113	984.189717942275	141	0	3052.39154537465	220	0	0.702304676301121	0.53551084245565	0.53551084245565	0.496914095089223	0.677567670034456	0.434259279431174	0.710382576578593	0.702304676301121	442.395158029763	934.4900170009	-558.790316059525	18.4356418012981	255	-498.31368856832	0.216569853270711	0.203907567836581	0.229442353974289	0	0.0571223828786729	0.0571223828786729	0.0914417921739147	0.0914417921739147	0.0966711909648409	0.390807024856566	0.0932249752189977	0.391416587908422	0.0961324659096843	44.9715718479329	48.4092568169061	0.999851856198336	0.999680597760952	0.46374707803936	0.191414667070698	3	3
54	163	2.27159733758747	1158.51464216961	141	0	3152.60196140393	220	0	0.653033498728721	0.458633827803678	0.458633827803678	0.426628695740677	0.632521118633798	0.405388535124388	0.662135084513203	0.653033498728721	471.507667057021	1050.76498814183	-617.015334114041	-39.7893762532176	255	-556.538706622835	0.237906158825605	0.225322467733888	0.250688606475579	0	0.0563849759228316	0.0563849759228316	0.103308032303606	0.103308032303606	0.109216040954554	0.406472523375761	0.10577122140896	0.407102275295331	0.108583034005076	38.3550469879687	41.275453927023	0.999822915408836	0.999618200597774	0.46373365484423	0.135996415616807	3	3
55	163	1.91461558407955	976.453947880573	141	0	3243.61680889339	220	0	0.723690533329737	0.568878846330087	0.568878846330087	0.530294342189686	0.698961373857935	0.447970698699859	0.730726029238991	0.723690533329737	196.227327302722	684.454301243009	-66.4546546054445	510.771303255379	255	-5.97802711423884	0.215574113621434	0.202907550688901	0.228451421072724	0	0.0569216273416615	0.0569216273416615	0.0893978403951909	0.0893978403951909	0.0945103490997849	0.275168875528784	0.0925361327390483	0.275739792817051	0.0944125780515794	45.3199282346376	48.7848476067511	0.999803124181631	0.999575530150466	0.463724475360559	0.194340210028518	6	3
56	163	2.26134695295351	1153.28694600629	141	0	3346.33530031365	220	0	0.676206532963776	0.494790335120785	0.494790335120785	0.462261056385218	0.655358222501435	0.420025042603192	0.684186878699637	0.676206532963776	225.339837076284	801.98331007943	-124.679674152567	452.546283708256	255	-64.2030466613616	0.237294225285211	0.224708585710186	0.250078949425237	0	0.0562200500559299	0.0562200500559299	0.0999300603647063	0.0999300603647063	0.105644888611434	0.296745020613517	0.103363440096187	0.297346127327509	0.105279134452082	38.5243724420508	41.4580171969007	0.999768574734471	0.999501040562264	0.463708450781449	0.137397600257913	6	3
57	163	1.95564477907979	997.378837330693	141	0	2830.67507288085	220	0	0.671970347353227	0.488180683813546	0.488180683813546	0.45023929256454	0.647653364780001	0.415086929245364	0.681605095736176	0.671970347353227	220.742575647177	719.431994312523	-115.485151294353	461.74080656647	255	-55.0085238031478	0.218257066914224	0.205601893099952	0.231121556503565	0	0.0630993153628485	0.0630993153628485	0.0903669956512232	0.0903669956512232	0.0955349286779506	0.406643310621664	0.0924588999600369	0.407181236318041	0.0951971297957743	44.390101408525	47.7823271840818	0.99984790781336	0.999672084930932	0.463745246716065	0.186527948942537	5	4
58	163	2.37443732619929	1210.96303636164	141	0	2970.14473804842	220	0	0.610943009086528	0.39296072339742	0.39296072339742	0.363853940135323	0.59228820708673	0.379602896360131	0.621806893803634	0.610943009086528	249.855071841777	855.336590022595	-173.710143683554	403.515814177269	255	-113.233516192348	0.243960625701353	0.231395387233939	0.256721390557573	0	0.0625566206808375	0.0625566206808375	0.103347469010553	0.103347469010553	0.109257732978909	0.421898489432066	0.10621465897394	0.422459198524447	0.108822416487447	36.7371510071193	39.5310712989834	0.999823062951692	0.999618518704356	0.463733723276936	0.122705667558156	5	4
59	163	1.95525904075886	997.182110787019	141	0	2887.98391708768	220	0	0.679090227904519	0.49928971729783	0.49928971729783	0.461254970235841	0.654713412742062	0.419611778166503	0.688319212405608	0.679090227904519	-96.1529864948278	402.438068898682	518.305972989656	1095.53193085048	255	578.782600480861	0.218231996569957	0.205576718369034	0.2310966037902	0	0.0635094102975307	0.0635094102975307	0.0868672893258753	0.0868672893258753	0.0918350801682576	0.238551355286059	0.090775345393756	0.239024409895793	0.0921513820751934	44.3986615146354	47.7915565168511	0.999797855181819	0.999564170037396	0.463722031515251	0.186599913799278	7	4
60	163	2.37915172560222	1213.36738005713	141	0	3030.05467303171	220	0	0.61838202283083	0.40456769519704	0.40456769519704	0.375193673092582	0.599555945027519	0.384260855676728	0.628817207902883	0.61838202283083	-67.0404800315852	539.643209996982	460.08096006317	1037.30691792399	255	520.557587554376	0.244234577240057	0.231670139619648	0.256994395845999	0	0.0630207649736128	0.0630207649736128	0.0984050399130362	0.0984050399130362	0.10403265486359	0.262774658448835	0.102658605736786	0.263275816870307	0.1040874603708	36.6663361862074	39.4547201955326	0.999765994559288	0.999495477631374	0.463707254055459	0.122128545493147	7	4
61	163	1.88767032559548	962.711866053697	141	0	2998.44500347403	220	0	0.704254766595607	0.538553536532152	0.538553536532152	0.499039128930946	0.678929623542106	0.435132167815623	0.71243125762537	0.704254766595607	101.093795934909	582.449728961757	123.812408130183	701.038365991006	255	184.289035621388	0.213793811808632	0.201119442580866	0.226679867153653	0	0.0699374463650129	0.0699374463650129	0.0874538280992759	0.0874538280992759	0.0924551620851091	0.330138383864471	0.0902162057255581	0.330649182339763	0.092341875998709	45.9525662043535	49.4669450328361	0.999863537087027	0.999705782088342	0.46375249581997	0.199647945235278	4	3
